,ID,Language,Subscription_Type,Subscription_Event_Type,Purchase_Store,Purchase_Amount,Currency,USD_Price,Subscription_Start_Date,Subscription_Expiration,Demo_User,Free_Trial_User,Auto_Renew,Country,User_Type,Lead_Platform,Email_Subscriber,Push_Notifications,Send_Count,Open_Count,Click_Count,Unique_Open_Count,Unique_Click_Count
5187,11853,ENG,Limited,INITIAL_PURCHASE,Web,24.5,EUR,25.725,1/8/20,4/8/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,147,147,112,7,2
5188,11854,DEU,Limited,INITIAL_PURCHASE,Web,0,USD,0,5/20/19,5/20/22,No,No,Off,US/Canada,Consumer,Web,No,Yes,1,1,0,1,0
5189,11860,JPN,Limited,INITIAL_PURCHASE,Web,43.16,USD,43.16,3/18/20,6/21/20,No,Yes,Off,Europe,Consumer,Web,No,Yes,4,1,0,1,0
5190,11863,ESP,Limited,RENEWAL,Web,35.97,USD,35.97,10/18/19,7/18/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,4,0,0,0,0
5191,11864,ALL,Lifetime,INITIAL_PURCHASE,Web,217.41,USD,217.41,3/11/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,146,6,4,2,1
5192,11866,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,9/24/19,7/2/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,114,5,4,2,1
5193,11867,POR,Limited,INITIAL_PURCHASE,Web,0,USD,0,10/30/18,4/30/19,Yes,No,On,Other,Consumer,App,Yes,Yes,45,0,0,0,0
5194,11869,ALL,Limited,RENEWAL,Web,179,USD,179,4/21/19,4/21/21,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0
5195,11872,ALL,Limited,INITIAL_PURCHASE,Web,143.76,USD,143.76,3/22/20,3/22/22,No,No,On,US/Canada,Consumer,Web,Yes,Yes,10,7,0,2,0
5196,11873,JPN,Limited,INITIAL_PURCHASE,App,47.99,EUR,50.3895,1/28/20,4/28/20,Yes,No,On,Europe,Consumer,App,Yes,Yes,7,0,0,0,0
5197,11874,TGL,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,3/2/20,6/5/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,20,14,0,2,0
5198,11875,ITA,Limited,RENEWAL,Web,35.97,USD,35.97,1/18/19,7/18/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,5,4,0,2,0
5199,11876,ESP,Limited,RENEWAL,Web,35.97,USD,35.97,10/17/19,7/17/20,No,No,On,Other,Other,Unknown,No,No,3,1,0,1,0
5200,11878,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,5/10/19,5/10/20,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0
5201,11879,FRA,Limited,RENEWAL,Web,79,USD,79,7/14/19,4/14/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,7,3,0,2,0
5202,11880,ENG,Limited,RENEWAL,Web,79,USD,79,11/7/19,5/29/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0
5203,11881,GRK,Limited,RENEWAL,Web,79,USD,79,7/27/19,4/27/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,11,2,0,1,0
5204,11889,ENG,Limited,RENEWAL,Web,35.97,USD,35.97,12/30/19,7/2/20,No,Yes,On,Other,Consumer,Web,No,Yes,1,0,0,0,0
5205,11890,FRA,Limited,INITIAL_PURCHASE,Web,79,USD,79,8/23/19,12/5/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,50,10,0,10,0
5206,11892,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,3/7/20,6/10/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,11,5,0,2,0
5207,11895,ALL,Lifetime,INITIAL_PURCHASE,Web,211.44,USD,211.44,3/6/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,145,14,4,11,3
5208,11899,ITA,Limited,RENEWAL,Web,119,USD,119,2/10/19,11/19/19,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0
5209,11901,TGL,Limited,INITIAL_PURCHASE,Web,72.06,USD,72.06,7/7/19,3/7/20,No,No,Off,Other,Other,Unknown,No,No,5,1,0,1,0
5210,11902,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/23/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,282,241,46,51,3
5211,11907,ESP,Limited,RENEWAL,Web,119,USD,119,10/17/19,10/17/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,8,6,0,3,0
5212,11911,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/24/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,306,303,35,117,4
5213,11912,ESP,Limited,RENEWAL,Web,79,USD,79,5/28/19,2/29/20,No,No,Off,US/Canada,Consumer,Web,No,Yes,7,7,0,2,0
5214,11913,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,1/26/20,4/26/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,67,10,1,7,1
5215,11916,FRA,Limited,INITIAL_PURCHASE,Web,69.24,USD,69.24,12/12/19,6/12/20,No,No,On,Other,Other,Unknown,No,No,3,0,0,0,0
5216,11924,ITA,Limited,RENEWAL,Web,41.18,EUR,43.239,9/23/19,6/23/20,Yes,No,On,Europe,Consumer,Web,No,Yes,21,21,0,2,0
5217,11926,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/24/18,1/15/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,37,0,0,0,0
5218,11931,ESP,Limited,RENEWAL,App,49.99,USD,49.99,7/24/19,4/24/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0
5219,11933,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/31/18,4/9/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,130,6,0,5,0
5220,11934,ARA,Limited,INITIAL_PURCHASE,Web,39,USD,39,11/23/18,5/9/20,No,Yes,On,US/Canada,Consumer,App,No,Yes,59,5,3,2,1
5221,11935,ESP,Limited,INITIAL_PURCHASE,App,54.99,USD,54.99,6/1/19,9/12/19,No,Yes,Off,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0
5222,11938,ENG,Limited,INITIAL_PURCHASE,Web,0,USD,0,5/22/19,8/22/19,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,90,0,0,0,0
5223,11939,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/31/20,1/1/99,No,No,Off,Other,Consumer,Web,No,Yes,197,25,4,11,2
5224,11940,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,6/20/19,6/20/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0
5225,11942,KOR,Limited,INITIAL_PURCHASE,Web,39.16,USD,39.16,2/7/20,5/12/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,18,18,0,9,0
5226,11945,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,3/18/19,3/18/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,24,6,0,3,0
5227,11946,ITA,Limited,INITIAL_PURCHASE,Web,65.94,USD,65.94,12/9/19,6/9/20,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0
5228,11949,ITA,Limited,INITIAL_PURCHASE,Web,39,EUR,40.95,2/22/20,5/25/20,No,Yes,On,Europe,Consumer,Web,No,Yes,13,13,6,4,2
5229,11950,FRA,Limited,RENEWAL,Web,119,USD,119,8/11/19,8/11/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,4,0,0,0,0
5230,11953,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/19/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,217,61,39,11,1
5231,11955,EBR,Limited,INITIAL_PURCHASE,Web,13.61,GBP,17.1486,11/23/18,2/23/19,No,No,Off,Europe,Consumer,Web,No,Yes,50,6,0,6,0
5232,11958,GRK,Limited,INITIAL_PURCHASE,Web,38.13,USD,38.13,8/24/19,11/24/19,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,135,2,1,2,1
5233,11961,ESP,Limited,INITIAL_PURCHASE,Web,75.54,USD,75.54,8/26/19,2/26/20,No,No,Off,US/Canada,Other,Web,Yes,Yes,3,3,2,2,1
5234,11962,ESP,Limited,RENEWAL,Web,19.99,USD,19.99,10/1/19,1/1/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,131,5,0,4,0
5235,11965,ESP,Lifetime,INITIAL_PURCHASE,Web,211.54,USD,211.54,3/19/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,19,10,2,5,1
5236,11966,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,216.66,3/18/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,9,3,0,1,0
5237,11968,ALL,Limited,INITIAL_PURCHASE,Web,124.5,USD,124.5,3/12/20,3/12/22,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,179,144,11,102,2
5238,11971,ENG,Limited,RENEWAL,Web,16.81,EUR,17.6505,10/14/18,11/14/19,No,No,Off,Europe,Consumer,Web,Yes,Yes,30,7,0,7,0
5239,11977,ESP,Limited,INITIAL_PURCHASE,Web,37.77,USD,37.77,9/22/19,3/22/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0
5240,11978,ALL,Lifetime,INITIAL_PURCHASE,Web,210.94,USD,210.94,3/9/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,11,2,2,1,1
5241,11979,ITA,Limited,RENEWAL,Web,16.81,EUR,17.6505,2/3/19,5/3/20,Yes,No,On,Europe,Consumer,App,No,Yes,5,0,0,0,0
5242,11984,EBR,Limited,RENEWAL,Web,40.16,EUR,42.168,12/8/19,6/8/20,Yes,No,On,Europe,Consumer,Web,No,Yes,2,0,0,0,0
5243,11985,ALL,Lifetime,INITIAL_PURCHASE,Web,200.34,USD,200.34,2/22/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,139,9,2,8,2
5244,11986,HEB,Limited,INITIAL_PURCHASE,Web,8.72,EUR,9.156,1/13/19,1/13/21,No,No,On,Europe,Consumer,Web,Yes,Yes,29,0,0,0,0
5245,11987,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/26/20,1/1/99,Yes,No,Off,Other,Consumer,App,Yes,Yes,6,2,0,2,0
5246,11989,ITA,Limited,INITIAL_PURCHASE,Web,53.4,EUR,56.07,3/26/20,9/29/20,No,Yes,Off,Europe,Consumer,Web,Yes,Yes,11,8,3,4,1
5247,11993,JPN,Limited,RENEWAL,Web,119,USD,119,10/20/19,10/23/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0
5248,11998,ESP,Limited,INITIAL_PURCHASE,Web,39.6,USD,39.6,1/21/20,4/27/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,40,34,14,9,2
5249,11999,ITA,Limited,INITIAL_PURCHASE,Web,77.94,USD,77.94,1/28/20,7/28/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,154,11,10,5,4
5250,12001,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/13/18,5/13/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,81,0,0,0,0
5251,12002,ESC,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/22/18,2/22/20,Yes,No,Off,US/Canada,Consumer,App,No,Yes,21,9,2,7,1
5252,12004,VIE,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,10/24/19,1/24/20,No,No,Off,Other,Other,Unknown,No,No,4,4,4,1,1
5253,12006,ALL,Lifetime,INITIAL_PURCHASE,Web,110,EUR,115.5,3/29/20,1/1/99,No,Yes,Off,Europe,Consumer,Web,Yes,Yes,45,44,27,14,4
5254,12014,ENG,Limited,INITIAL_PURCHASE,Web,65.94,USD,65.94,8/26/19,2/26/20,Yes,No,On,Other,Consumer,Web,Yes,Yes,1,0,0,0,0
5255,12016,ESP,Limited,INITIAL_PURCHASE,App,49.99,USD,49.99,2/12/20,5/12/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,3,0,0,0,0
5256,12018,ALL,Lifetime,INITIAL_PURCHASE,Web,195.22,USD,195.22,3/24/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0
5257,12027,DEU,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/17/18,11/21/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,2,1,0,1,0
5258,12030,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,65.94,11/15/19,11/15/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,3,3,0,3,0
5259,12031,ITA,Limited,RENEWAL,Web,79,USD,79,11/26/18,11/26/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,108,0,0,0,0
5260,12033,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,8/31/19,12/3/19,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,157,0,0,0,0
5261,12035,DEU,Limited,RENEWAL,Web,79,USD,79,2/5/19,5/7/20,No,Yes,On,US/Canada,Consumer,Web,No,Yes,2,0,0,0,0
5262,12040,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,65.94,7/12/19,1/12/20,No,No,Off,Other,Other,Unknown,No,No,18,4,0,2,0
5263,12042,ALL,Lifetime,INITIAL_PURCHASE,Web,244.77,USD,244.77,3/30/20,1/1/99,No,Yes,Off,Europe,Consumer,Web,No,Yes,12,11,3,4,1
5264,12043,ENG,Limited,INITIAL_PURCHASE,Web,38.24,USD,38.24,3/17/20,6/17/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,8,3,2,2,1
5265,12045,ALL,Limited,INITIAL_PURCHASE,Web,143.76,USD,143.76,3/31/20,3/31/22,No,No,On,Other,Consumer,Web,No,Yes,43,9,6,6,4
5266,12046,ENG,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/5/19,1/5/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0
5267,12049,ALL,Lifetime,INITIAL_PURCHASE,Web,249,USD,249,3/14/20,1/1/99,No,Yes,Off,Other,Consumer,Web,No,Yes,17,12,12,1,1
5268,12058,ESP,Limited,RENEWAL,App,49.99,USD,49.99,11/8/19,5/8/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0
5269,12059,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,3/27/20,6/27/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,166,9,2,7,2
5270,12061,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,3/8/19,6/8/19,No,No,Off,Other,Other,Unknown,No,No,25,1,0,1,0
5271,12067,ESP,Lifetime,INITIAL_PURCHASE,Web,0,USD,0,2/11/19,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0
5272,12070,ESP,Limited,INITIAL_PURCHASE,Web,39.21,USD,39.21,7/16/19,10/16/19,No,No,Off,Other,Other,Unknown,No,No,39,0,0,0,0
5273,12073,EBR,Limited,RENEWAL,Web,16.81,EUR,17.6505,10/30/18,4/29/20,Yes,No,On,Europe,Consumer,App,Yes,Yes,6,0,0,0,0
5274,12075,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,4/23/19,10/23/19,No,No,On,Other,Other,Unknown,No,No,23,0,0,0,0
5275,12076,ESP,Limited,RENEWAL,Web,79,USD,79,7/5/19,4/8/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,7,5,0,2,0
5276,12077,RUS,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,1/17/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,No,Yes,76,72,15,20,3
5277,12078,ARA,Limited,INITIAL_PURCHASE,Web,34.3,EUR,36.015,3/27/20,7/2/20,No,Yes,Off,Europe,Consumer,Web,No,Yes,20,18,3,7,2
5278,12081,ESP,Limited,INITIAL_PURCHASE,Web,41.15,USD,41.15,12/3/19,3/6/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,10,0,0,0,0
5279,12086,ENG,Limited,INITIAL_PURCHASE,Web,119,USD,119,11/6/19,5/9/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,22,16,0,3,0
5280,12087,FRA,Limited,INITIAL_PURCHASE,Web,89,GBP,112.14,10/20/19,10/20/20,No,No,On,Other,Other,Unknown,No,No,3,2,0,1,0
5281,12088,POR,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/23/18,8/23/19,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,160,6,0,6,0
5282,12091,ITA,Limited,INITIAL_PURCHASE,Web,0,USD,0,4/2/19,7/2/19,No,No,Off,US/Canada,Consumer,Web,No,Yes,101,15,10,9,4
5283,12093,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,7/25/19,10/25/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,103,1,0,1,0
5284,12094,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/18/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,178,23,4,15,1
5285,12096,ALL,Limited,RENEWAL,Web,179,USD,179,4/15/19,4/15/21,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,4,0,0,0,0
5286,12097,RUS,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/15/19,8/15/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0
5287,12098,HIN,Limited,INITIAL_PURCHASE,Web,19.6,EUR,20.58,3/17/19,6/17/20,Yes,No,On,Europe,Consumer,Web,No,Yes,6,6,0,1,0
5288,12100,ESP,Limited,INITIAL_PURCHASE,Web,69.5,USD,69.5,10/30/19,10/30/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0
5289,12102,RUS,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,9/5/19,12/5/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,88,0,0,0,0
5290,12104,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,95.88,3/31/20,3/31/21,No,No,Off,Other,Consumer,Web,No,Yes,1,1,1,1,1
5291,12107,TUR,Limited,RENEWAL,Web,79,USD,79,11/2/19,5/2/20,No,No,On,Other,Consumer,Web,No,Yes,2,1,0,1,0
5292,12108,ARA,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,2/10/20,5/10/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,55,51,33,16,5
5293,12109,ITA,Limited,INITIAL_PURCHASE,Web,0,USD,0,10/9/18,4/10/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,3,1,0,1,0
5294,12112,TGL,Limited,INITIAL_PURCHASE,Web,39,USD,39,2/8/20,5/8/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,94,14,6,9,3
5295,12114,ESP,Limited,RENEWAL,Web,79,USD,79,2/9/19,5/9/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,3,0,0,0,0
5296,12115,ALL,Lifetime,INITIAL_PURCHASE,Web,299,GBP,376.74,3/21/20,1/1/99,No,No,Off,Europe,Consumer,Web,Yes,Yes,41,3,3,1,1
5297,12118,ALL,Lifetime,INITIAL_PURCHASE,Web,211.44,USD,211.44,3/31/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,66,49,20,3,2
5298,12119,EBR,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,4/16/19,6/28/20,No,Yes,Off,Europe,Consumer,Web,No,Yes,9,7,0,2,0
5299,12123,ESP,Limited,INITIAL_PURCHASE,Web,39.6,USD,39.6,3/21/20,6/21/20,No,No,On,Other,Other,Unknown,No,No,7,4,0,2,0
5300,12126,DEU,Limited,RENEWAL,Web,119,USD,119,3/27/19,3/27/20,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0
5301,12127,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/29/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0
5302,12129,ALL,Limited,INITIAL_PURCHASE,Web,120,USD,120,3/11/20,3/11/22,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,175,74,28,39,8
5303,12130,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,3/1/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,141,10,7,4,2
5304,12132,FRA,Limited,RENEWAL,Web,35.97,USD,35.97,1/13/20,7/13/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,40,15,0,7,0
5305,12134,ESP,Limited,INITIAL_PURCHASE,Web,119,USD,119,10/1/19,4/1/20,Yes,No,Off,US/Canada,Consumer,Web,No,Yes,30,29,20,4,2
5306,12135,FRA,Limited,INITIAL_PURCHASE,Web,42.9,USD,42.9,1/4/20,4/7/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,20,18,0,6,0
5307,12137,ALL,Limited,INITIAL_PURCHASE,Web,239,GBP,301.14,3/15/20,3/15/22,No,Yes,On,Europe,Consumer,Web,No,Yes,144,126,54,35,15
5308,12144,ESP,Limited,INITIAL_PURCHASE,Web,42.27,USD,42.27,12/3/19,4/3/20,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,52,8,0,4,0
5309,12145,HIN,Limited,INITIAL_PURCHASE,Web,53.4,GBP,67.284,1/30/20,10/15/20,No,Yes,On,Europe,Consumer,Web,Yes,Yes,22,5,0,4,0
5310,12146,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/26/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,124,73,11,28,3
5311,12147,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,216.66,3/2/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,8,3,3,1,1
5312,12150,GLE,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/11/19,1/28/20,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,15,8,0,3,0
5313,12152,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/15/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,112,37,21,15,8
5314,12153,VIE,Limited,INITIAL_PURCHASE,Web,49.5,GBP,62.37,6/23/19,6/24/20,Yes,No,Off,Europe,Consumer,App,No,Yes,1,0,0,0,0
5315,12154,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/5/18,11/5/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,184,10,0,2,0
5316,12156,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,65.94,8/4/19,2/4/20,No,No,Off,Other,Other,Unknown,No,No,9,2,0,1,0
5317,12159,ESC,Limited,INITIAL_PURCHASE,Web,42,EUR,44.1,1/31/20,4/30/20,Yes,No,Off,Europe,Consumer,App,No,Yes,44,44,24,6,3
5318,12163,POL,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,6/27/19,9/27/19,No,No,Off,Other,Other,Unknown,No,No,39,0,0,0,0
5319,12164,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,2/26/20,5/26/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,13,8,5,3,1
5320,12172,SVE,Limited,INITIAL_PURCHASE,Web,39.2,EUR,41.16,10/24/19,2/14/20,No,Yes,Off,Europe,Consumer,App,No,Yes,2,0,0,0,0
5321,12177,FRA,Limited,RENEWAL,Web,79,USD,79,3/26/19,9/26/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,154,8,0,8,0
5322,12181,CHI,Limited,INITIAL_PURCHASE,Web,38.22,USD,38.22,1/27/20,4/30/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,16,5,0,4,0
5323,12187,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,2/21/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,8,1,1,1,1
5324,12188,RUS,Limited,INITIAL_PURCHASE,Web,38.22,USD,38.22,1/20/20,4/20/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,12,0,0,0,0
5325,12189,ESP,Limited,RENEWAL,Web,79,USD,79,7/10/19,1/13/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,63,0,0,0,0
5326,12191,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/25/18,2/25/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,22,2,2,1,1
5327,12193,ALL,Limited,INITIAL_PURCHASE,App,109.99,USD,109.99,3/15/20,3/15/21,No,No,On,US/Canada,Consumer,Web,Yes,Yes,7,0,0,0,0
5328,12194,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,216.66,3/31/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,189,25,6,20,3
5329,12196,FRA,Limited,INITIAL_PURCHASE,Web,24.5,EUR,25.725,3/15/20,7/10/20,No,Yes,Off,Europe,Consumer,Web,No,Yes,17,2,1,2,1
5330,12197,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,3/23/19,6/23/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,46,0,0,0,0
5331,12198,FRA,Lifetime,INITIAL_PURCHASE,Web,197.08,USD,197.08,12/3/19,1/1/99,No,No,Off,Other,Other,Unknown,No,No,2,1,0,1,0
5332,12199,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,12/14/19,6/18/20,No,Yes,On,Other,Consumer,Web,No,Yes,161,11,3,7,2
5333,12200,FRA,Limited,RENEWAL,Web,35.97,USD,35.97,9/17/19,6/17/20,No,No,On,Other,Other,Unknown,No,No,6,3,0,1,0
5334,12201,ENG,Limited,RENEWAL,Web,79,USD,79,1/8/19,1/8/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0
5335,12202,NED,Limited,INITIAL_PURCHASE,App,69.99,AUD,49.6929,1/18/20,4/27/20,No,Yes,On,Other,Consumer,Web,Yes,Yes,20,20,20,1,1
5336,12203,RUS,Limited,INITIAL_PURCHASE,App,44.99,USD,44.99,3/24/20,6/27/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,7,2,0,2,0
5337,12204,DEU,Limited,INITIAL_PURCHASE,Web,0,USD,0,10/3/18,7/4/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,31,0,0,0,0
5338,12207,EBR,Limited,INITIAL_PURCHASE,Web,34.3,EUR,36.015,2/4/20,5/11/20,No,Yes,On,Europe,Consumer,Web,No,Yes,38,35,30,7,4
5339,12208,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/26/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,1,0,1,0
5340,12209,POR,Limited,RENEWAL,Web,35.97,USD,35.97,1/22/20,7/22/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,16,1,0,1,0
5341,12210,ITA,Limited,RENEWAL,Web,119,USD,119,2/2/19,8/2/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,3,0,0,0,0
5342,12214,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,3/3/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,133,28,10,20,5
